lon,lat,xcoord,ycoord
659589.4676,341912.9369,27.0089669996369,44.5593999996507
659718.1575,342594.2602,27.0107999998745,44.5654999999492
651056.2858,349540.9057,26.9038669996098,44.6298829999569
656848.3399,349435.8492,26.9767999996096,44.6276829996774
661917.4707,345449.0406,27.039382999987,44.5906829999067
662676.0368,344514.1257,27.0486329999367,44.5821000000596
732499.8977,331610.5606,27.921250000318,44.4466999999374
731412.8295,332370.2004,27.9079500003964,44.4538829997958
731515.4424,334972.8552,27.9104170000861,44.4772499998364
732507.7162,334840.0166,27.9228169995945,44.475732999879
733142.2639,334653.6103,27.9306999995055,44.4738500002293
729106.0033,347369.0118,27.8857330004822,44.5894830002396
730312.1524,349262.3954,27.901766999806,44.6061169997341
725993.9255,359877.8824,27.8521499997976,44.7029499999042
705070.0682,350237.7895,27.5844169994372,44.622617000134
675119.392,357714.9064,27.2097999997489,44.6978830003416
660633.7675,362877.3145,27.0287500002647,44.747749999813
624674.1059,361364.674,26.5743829994473,44.7413830004039
724253.2629,352148.061,27.8267830002898,44.6340000000835
706764.8984,346083.4266,27.604066999553,44.5847669995689
354583.5995,715619.2307,23.0542327995877,47.9235737001973
354875.8406,715772.5832,23.0580903999585,47.9250173999661
310095.9243,680043.483,22.4747128998149,47.5923993003723
354875.8403,715772.5721,23.0580903996252,47.925017300118
354992.3948,715826.1407,23.0596315002207,47.925524799829
309984.3414,680784.3749,22.4729136999892,47.5990260997043
301040.4534,670520.5369,22.3586564996372,47.504134099752
301015.4684,670509.3376,22.3583301002198,47.5040258999908
300954.1887,670435.5703,22.3575501996622,47.5033444002714
301078.1496,670042.8369,22.3593692999837,47.4998521004191
301293.0309,670013.3373,22.362232300161,47.4996517999382
307010.4604,676364.7344,22.4353139995986,47.5584369997346
307317.4161,675987.2281,22.4395529997325,47.55513399962
307345.5381,675988.0921,22.4399260003494,47.5551499996975
307433.8241,675981.5451,22.4411010004193,47.5551169999506
304661.3892,674378.3762,22.4049949997112,47.5398910004339
306096.3369,674293.4544,22.4240779998771,47.5395519998957
348473.3732,719187.7485,22.9712818004868,47.9542581996684
348483.1807,719190.743,22.9714119993611,47.9542873996249
348484.8229,719196.441,22.9714319996469,47.9543390001618
348545.6346,719406.7187,22.9721729002691,47.9562433000859
348545.6346,719406.7187,22.9721729002691,47.9562433000859
353390.2383,713293.3112,23.0390512999481,47.9023979000124
353699.8172,713179.4924,23.0432279004587,47.9014443004562
354475.2635,713484.9663,23.0534929006195,47.9043638995615
354486.4196,713587.5107,23.0536080001956,47.9052881999508
354426.8867,712814.2421,23.0530688993601,47.8983236998779
354478.2314,713501.4678,23.0535270996074,47.9045129003198
353694.3733,713194.5459,23.0431501003292,47.9015783996853
358895.2182,271708.3031,23.2428306001805,43.9317241999738
350904.0685,697752.6687,23.0110844994523,47.7621315999866
305992.6062,676909.4048,22.4215620006303,47.5630330000768
305947.0424,675899.5222,22.4213969999691,47.5539429995866
305962.3544,674425.9094,22.422241999547,47.5407029999775
310053.1436,677053.3751,22.4754209996324,47.5655120001904
310052.7854,677053.9429,22.4754160005517,47.5655170001443
310004.6975,677071.2869,22.4747700005357,47.5656590002964
309998.1554,677083.2906,22.4746779995792,47.5657649999107
309919.1321,677112.7555,22.4736160004947,47.5660069998326
307235.3873,673085.3287,22.4397190004371,47.5290279999687
307266.2112,673085.4374,22.4401280002325,47.5290380001793
409905.9812,389176.2881,23.8572166994088,44.9968851998358
409849.6707,389150.5737,23.8565072002609,44.9966466004194
374730.139,331563.8865,23.4254469995557,44.4731560001366
648252.1653,572195.2998,26.9365424997306,46.633326199996
648251.0954,572192.0714,26.9365275004968,46.6332974001564
669660.4841,501209.0309,27.1904636998809,45.9898855997347
347522.4792,717468.2691,22.9591570995912,47.9385801002396
366701.2375,715262.726,23.2164119997926,47.9229610003584
364317.9772,706253.9289,23.1873230005117,47.8414800003179
366484.269,704853.9079,23.2166770005915,47.8293399996865
365837.9957,704734.6059,23.208085000037,47.8281349997394
365725.6483,704761.0887,23.2065770005596,47.8283500000791
365707.3987,704831.0255,23.2063119997883,47.8289749998271
365696.8026,704858.9644,23.2061620004254,47.8292239996326
365682.5671,704930.8117,23.205949999389,47.8298669996295
365678.8349,704944.4673,23.2058959994878,47.8299889997156
365654.0746,705027.6787,23.2055400004669,47.8307320003672
364032.5022,714527.6189,23.1809469994044,47.915800999578
362837.3659,714108.7526,23.1650960000426,47.9117850003168
365523.8374,712270.4877,23.2015829994139,47.895818999648
365539.676,712256.5537,23.2017989996887,47.8956969999468
365544.5638,712247.8765,23.2018669996184,47.8956200000477
364699.2451,712607.7102,23.1904559993472,47.8986800001883
365207.3726,712620.3615,23.1972450004984,47.8988989999717
365634.7754,712577.1761,23.2029719998603,47.8985989996879
365642.2713,712581.12,23.2030710000108,47.8986360002812
366510.5026,712259.2781,23.2147760002747,47.8959209999889
366042.0356,710011.6952,23.2092000006268,47.8756190004462
366049.2469,710025.9908,23.2092919995875,47.8757490003043
366051.2145,710026.9469,23.2093180002828,47.8757579997977
348446.4493,718361.0637,22.9712079999547,47.9468210000072
348477.0182,718355.266,22.9716190003079,47.9467760003717
582304.3784,293258.9599,26.0284722199905,44.1347222197875
538278.1358,256715.406,25.4756666700928,43.8095555603748
745170.8245,421624.5092,28.1241666695908,45.2516666700666
698672.0364,294167.0583,27.48213999938,44.1201800000978
582247.3837,293545.3269,26.0278055597523,44.1373055600029
727116.0654,364903.4561,27.8685555599129,44.7477777798247
483713.2424,405869.7463,24.7928499999004,45.1527000000739
217757.1444,505449.8413,21.3554999994748,45.9909199997573
801874.0561,353940.5315,28.8047059995561,44.6213830002091
392697.1074,308529.7696,23.6560399995933,44.2688300003104
745170.8245,421624.5092,28.1241666695908,45.2516666700666
745170.8245,421624.5092,28.1241666695908,45.2516666700666
582247.3837,293545.3269,26.0278055597523,44.1373055600029
727116.0654,364903.4561,27.8685555599129,44.7477777798247
745170.3432,421636.8504,28.1241666697724,45.2517777803438
743816.0046,422341.2206,28.107277780492,45.2585833299346
582211.3992,293570.9236,26.0273600001014,44.1375399996358
801950.6806,353923.7851,28.8056600003397,44.6211999997661
